Cik,Ticker,MultipleTickers,CompanyName
"1494530",,,"FIRST TRUST HIGH INCOME LONG/SHORT FUND"
"1319183",,,"FIRST TRUST MORTGAGE INCOME FUND"
"1282850",,,"FIRST TRUST SENIOR FLOATING RATE INCOME FUND II"
"1392994",,,"FIRST TRUST SPECIALTY FINANCE & FINANCIAL OPPORTUNITIES FUND"
"1329388",,,"FIRST TRUST STRATEGIC HIGH INCOME FUND II"
"1363438",,,"FIRST TRUST/ABERDEEN EMERGING OPPORTUNITY FUND"
"1302624",,,"FIRST TRUST/ABERDEEN GLOBAL OPPORTUNITY INCOME FUND"
"312065","FGMG","FGMG","FLORIDA GAMING CORP"
"713002",,,"FLOW INTERNATIONAL CORP"
"868267","VIFL","VIFL","FOOD TECHNOLOGY SERVICE INC"
"1010286",,,"FiberTower CORP"
"1567569",,,"First Trust Intermediate Duration Preferred & Income Fund"
"1492116",,,"Fulucai Productions Ltd."
"1086319","GSXN","GSXN","GASCO ENERGY INC"
"1170154","GST","GST","GASTAR EXPLORATION, INC."
"1478974",,,"GLOBAL CONDIMENTS, INC."
"1127342","GMXR","GMXR","GMX RESOURCES INC"
"710118",,,"AU MIN AFRICA PTY LTD"
"1105284",,,"Universal Resources"
"1328208","GNGT","GNGT","Golden Gate Homes, Inc."
"1510524",,,"Graystone Co"
"1432622",,,"Greektown Holdings, L.L.C."
"1354752",,,"HARLAND CLARKE HOLDINGS CORP"
"1094238","HPOL","HPOL","HARRIS INTERACTIVE INC"
"792985","HMA","HMA","HEALTH MANAGEMENT ASSOCIATES, INC"
"912544","HOLL","HOLL","HOLLYWOOD MEDIA CORP"
"1584489",,,"House of BODS Fitness, Inc."
"1398235",,,"ID Perfumes, Inc."
"790652","IMDS","IMDS","IMAGING DIAGNOSTIC SYSTEMS INC /FL/"
"1051114","INOC","INOC","INNOTRAC CORP"
"861058",,,"Ingen Technologies, Inc."
"1389115",,,"Innolog Holdings Corp."
"1568292",,,"Ivy High Income Opportunities Fund"
"1501362",,,"J.B. Hunt Transport, Inc."
"1200720",,,"JAZZ SEMICONDUCTOR INC"
"910832",,,"JINZANGHUANG TIBET PHARMACEUTICALS, INC."
"1297720","JRCC","JRCC","James River Coal CO"
"859765",,,"KAVILCO INC/WA/"
"1394446",,,"Kabe Exploration Inc."
"1293613","KYN","KYN","Kayne Anderson MLP Investment CO"
"1169394",,,"LAMPERD LESS LETHAL INC"
"202375",,,"LAZARE KAPLAN INTERNATIONAL INC"
"806085",,,"LEHMAN BROTHERS HOLDINGS INC. PLAN TRUST"
"1073431","LIFE","LIFE","Life Technologies Corp"
"1506932",,,"Lone Pine Resources Inc."
"1038280","TUC","TUC","MAC-GRAY CORP"
"1086139","MDTV","MDTV","MDU COMMUNICATIONS INTERNATIONAL INC"
"1186519",,,"MEDISTEM INC."
"1159999",,,"MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SER QWS- 1"
"1163519",,,"MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SERIES QWS-2"
"1051829",,,"MERRILL LYNCH PREFERRED CAPITAL TRUST III"
"1051830",,,"MERRILL LYNCH PREFERRED CAPITAL TRUST IV"
"1052636",,,"MERRILL LYNCH PREFERRED CAPITAL TRUST V"
"1051827",,,"MERRILL LYNCH PREFERRED FUNDING III LP"
"1051828",,,"MERRILL LYNCH PREFERRED FUNDING IV LP"
"1052635",,,"MERRILL LYNCH PREFERRED FUNDING V LP"
"65433",,,"MEXICO FUND INC"
"1129920",,,"MISSION COMMUNITY BANCORP"
"1375514",,,"MONTAGE TECHNOLOGY GROUP LTD"
"68145","MRFD","MRFD","MORGANS FOODS INC"
"1549785",,,"Macquarie Leasing Pty Ltd"
"1068300","MCBI","MCBI","MetroCorp Bancshares, Inc."
"1358656",,,"Millennium Investment & Acquisition Co Inc."
"1373853",,,"NEW AMERICA ENERGY CORP."
"1389405",,,"AGENT155 MEDIA CORP."
"837296",,,"NIGHTINGALE INC"
"1129068",,,"NISSAN AUTO RECEIVABLES CORP II"
"72316","NRDS","NRDS","NORD RESOURCES CORP"
"1375200","PATH","PATH","NUPATHE INC."
"741508",,,"NV ENERGY, INC."
"806175",,,"New Leaf Brands, Inc."
"1082733",,,"NuSTATE ENERGY HOLDINGS, INC."
"1415432",,,"AMERICAN SIERRA GOLD CORP."
"1355128","OCZ","OCZ","ZCO LIQUIDATING Corp"
"896842","OSH","OSH","OSH 1 LIQUIDATING Corp"
"1454311",,,"One2one Living Corp"
"1272430",,,"PALADIN REALTY INCOME PROPERTIES INC"
"1003950","PTIX","PTIX","PERFORMANCE TECHNOLOGIES INC \DE\"
"764960",,,"PHAR MOR INC"
"1398427",,,"Alpha Lujo, Inc."
"1067839","QQQ","QQQ","POWERSHARES QQQ TRUST, SERIES 1"
"1297915",,,"PPLUS Trust Series JPM-1"
"1430057",,,"PRECISION PETROLEUM Corp"
"922577",,,"PRINCIPLED EQUITY MARKET FUND"
"1550536",,,"PRIVILEGED WORLD TRAVEL CLUB, INC."
"1502573",,,"Apollo Senior Floating Rate Fund Inc."
"926164",,,"PROVIDENT COMMUNITY BANCSHARES, INC."
"945634","AHFP","AHFP","Artisanal Brands, Inc."
"1289244",,,"Assured Guaranty US Holdings Inc."
"927472",,,"Parabel Inc."
"812301",,,"Patient Safety Technologies, Inc"
"907686","CMSF","CMSF","Plures Technologies, Inc./DE"
"1517391",,,"Portus Holdings Inc."
"936446",,,"Precision Aerospace Components, Inc."
"1222244",,,"ProUroCare Medical Inc."
"1126530",,,"BMW AUTO LEASING LLC"
"1062978",,,"BROOKFIELD HIGH INCOME FUND INC."
"851169",,,"BROOKFIELD TOTAL RETURN FUND INC"
"1084817","MKTG","MKTG","RESPONSYS INC"
"1499855",,,"Big Three Restaurants, Inc."
"1588807",,,"Blackstone Real Estate Income Fund"
"1589029",,,"Blackstone Real Estate Income Fund II"
"1590213",,,"Blackstone Real Estate Income Master Fund"
"1328003",,,"Redpoint Bio CORP"
"1522807",,,"Brookfield Global Listed Infrastructure Income Fund Inc."
"1562834",,,"Brookfield Mortgage Opportunity Income Fund Inc."
"1127007",,,"CABO VERDE CAPITAL INC."
"1289441",,,"Rotoblock Corp"
"1070380","SABA","SABA","SABA SOFTWARE INC"
"1172480","SNTS","SNTS","SANTARUS INC"
"828940",,,"SANTEON GROUP, INC."
"722104","SVNT","SVNT","SAVIENT PHARMACEUTICALS INC"
"1311068",,,"SCE Trust III"
"800286","SED","SED","SED INTERNATIONAL HOLDINGS INC"
"1321573",,,"SEFE, INC."
"1073967",,,"SERENA SOFTWARE INC"
"949114",,,"NAVIENT FUNDING, LLC"
"1321765",,,"SLM STudent Loan Trust 2003-12"
"1321778",,,"SLM Student Loan Trust 2003-1"
"1321764",,,"SLM Student Loan Trust 2003-11"
"1321754",,,"SLM Student Loan Trust 2003-14"
"1321767",,,"SLM Student Loan Trust 2003-4"
"1321755",,,"SLM Student Loan Trust 2003-7"
"1321766",,,"SLM Student Loan Trust 2004-1"
"1321769",,,"SLM Student Loan Trust 2004-10"
"1321782",,,"SLM Student Loan Trust 2004-3"
"1330979",,,"SLM Student Loan Trust 2005-5"
"1331696",,,"SLM Student Loan Trust 2005-7"
"1338038",,,"SLM Student Loan Trust 2005-8"
"1370218",,,"SLM Student Loan Trust 2006-7"
"1171298","SLTM","SLTM","SOLTA MEDICAL INC"
"1351765",,,"SOUTH AMERICAN GOLD CORP."
"1080360","CVVT","CVVT","CHINA VALVES TECHNOLOGY, INC"
"1144834",,,"CIL&D, LLC"
"1570318",,,"CLEARBRIDGE AMERICAN ENERGY MLP FUND INC."
"1297210",,,"STRATS SM TRUST FOR JPMORGAN CHASE & CO SEC SERIES 2004-9"
"831861","LENS","LENS","CONCORD CAMERA CORP"
"1508262","SFPI","SFPI","Santa Fe Petroleum, Inc."
"810766",,,"CREDIT SUISSE ASSET MANAGEMENT INCOME FUND INC"
"1176325",,,"Skinny Nutritional Corp."
"1326250",,,"Southern Trust Securities Holding Corp"
"1405287",,,"Stream Global Services, Inc."
"1576462",,,"Carvana, LLC"
"1434589",,,"T3 Motion, Inc."
"804123",,,"TAIWAN FUND INC"
"869487","TBAC","TBAC","TANDY BRANDS ACCESSORIES INC"
"1496690",,,"TBSS International, Inc."
"817129","TSTC","TSTC","TELESTONE TECHNOLOGIES CORP"
"1510871",,,"China Industrial Steel Inc."
"1488775","CEM","CEM","ClearBridge Energy MLP Fund Inc."
"1517518",,,"ClearBridge Energy MLP Opportunity Fund Inc."
"1547341",,,"ClearBridge Energy MLP Total Return Fund Inc."
"1131131",,,"TOYOTA AUTO FINANCE RECEIVABLES LLC"
"99614","TY","TY,TY^","TRI-CONTINENTAL CORP"
"1378948",,,"TRILLIANT EXPLORATION CORP"
"1144225",,,"DECISION DIAGNOSTICS CORP"
"1390891",,,"Top Shelf Brands Holdings, Corp."
"1006459","HOMS","HOMS","Timios National Corp"
"1422185",,,"Tongxin International, Ltd."
"1368218",,,"Tootie Pie Company, Inc."
"1517709",,,"UMAX GROUP CORP"
"1503719",,,"DT Credit Company, LLC"
"1503718",,,"DT Jet Leasing, LLC"
"1404433",,,"DecisionPoint Systems, Inc."
"1481199",,,"Delta Entertainment Group, Inc."
"1093800",,,"UNR HOLDINGS INC"
"1381324",,,"URBAN AG. CORP"
"1436568",,,"Dolat Ventures, Inc."
"1503711",,,"DriveTime Car Sales Company, LLC"
"1576465",,,"DriveTime Ohio Company, LLC"
"1441247",,,"EARTH DRAGON RESOURCES INC."
"883293","VCI","VCI","VALASSIS COMMUNICATIONS INC"
"1163332",,,"VERTICAL HEALTH SOLUTIONS INC"
"830741",,,"VHGI HOLDINGS, INC."
"1418826",,,"VIDAROO Corp"
"1099305","VCBI","VCBI","VIRGINIA COMMERCE BANCORP INC"
"946840","VPHM","VPHM","VIROPHARMA INC"
"811271","ENSL","ENSL","ENTECH SOLAR, INC."
"1225874","VSBN","VSBN","VSB BANCORP INC"
"1202610",,,"VW CREDIT LEASING LTD"
"1378076",,,"Vansen Pharma Inc."
"1329517","WSBF","WSBF","WATERSTONE FINANCIAL INC"
"1163792",,,"WESTERN ASSET PREMIER BOND FUND"
"1579549",,,"WHOLELIFE COMPANIES, INC."
"726037","IMDD","IMDD","WINDGEN ENERGY, INC."
"54424",,,"Endocan Corporation."
"943904",,,"WNC HOUSING TAX CREDIT FUND V LP SERIES 3"
"1253329",,,"WNC HOUSING TAX CREDIT FUND VI LP SERIES 12"
"1456137",,,"WONDER INTERNATIONAL EDUCATION & INVESTMENT GROUP Corp"
"1009624",,,"WhereverTV Broadcasting Corp"
"50957","FBN","FBN","FBI WIND DOWN, INC."
"1438461",,,"Yinfu Gold Corp."
"1421874",,,"ALTERNATE ENERGY HOLDINGS, INC."
"1069563","DFNS","DFNS","DEFENSE INDUSTRIES INTERNATIONAL INC"
"1182011",,,"FORCE FUELS INC."
"1020302",,,"INTERNET INFINITY, INC."
"1331275",,,"Vital Products, Inc."
"1573271",,,"GE TF Trust"
"941020","GNLK","GNLK","GENELINK INC"
"1145328","AULN","AULN","GeNOsys, Inc."
"1114926",,,"HARLEY DAVIDSON CUSTOMER FUNDING CORP"
"1302246",,,"HELIOS ADVANTAGE INCOME FUND, INC."
"1227122","HIH","HIH","HELIOS HIGH INCOME FUND, INC"
"1343602",,,"HELIOS MULTI-SECTOR HIGH INCOME FUND, INC."
"1275902",,,"HELIOS STRATEGIC INCOME FUND, INC"
"1496639",,,"HILLMAN GROUP, INC."
"1471136",,,"Hondo Minerals Corp"
"1018336","IACH","IACH","INFORMATION ARCHITECTS CORP"
"824430",,,"INTERNATIONAL WOOD CORP"
"1552696",,,"IRON HORSE CLOTHING Corp"
"1419886",,,"ISLAND BREEZE INTERNATIONAL, INC."
"825203",,,"ITRONICS INC"
"1125053",,,"InterAmerican Gaming, Inc."
"55234",,,"KENILWORTH SYSTEMS CORP"
"1270131","SCD","SCD","LMP CAPITAL & INCOME FUND INC."
"1068963",,,"LMP CORPORATE LOAN FUND INC."
"1173557",,,"LMP REAL ESTATE INCOME FUND INC."
"1504545",,,"Legg Mason BW Global Income Opportunities Fund Inc."
"1459697",,,"Liberty Gold Corp."
"1464865",,,"Lone Star Gold, Inc."
"1542626",,,"ACCELERATED ACQUISITIONS XXI"
"1364896",,,"MedPro Safety Products, Inc."
"1244832",,,"NISSAN AUTO LEASING LLC II"
"1290505",,,"American Patriot Financial Group, Inc."
"1368196",,,"Oriental Dragon Corp"
"820096",,,"PERRIGO CO"
"1583163",,,"Borderless Holdings, Inc."
"1534643",,,"Permal Hedge Strategies Fund I"
"1574762",,,"Permal Hedge Strategies Fund II"
"1578342",,,"Permal Hedge Strategies Portfolio"
"1502777",,,"Premier Brands, Inc."
"838879","RXPC","RXPC","RADIENT PHARMACEUTICALS Corp"
"1470022",,,"RESOLUTE ONCOLOGY INC"
"23503","CNLG","CNLG","CONOLOG CORP"
"1281984",,,"SEW CAL LOGO INC"
"764667","SINX","SINX","SIONIX CORP"
"1463961",,,"Ciralight Global, Inc."
"1179550",,,"SLM EDUCATION CREDIT FUNDING LLC"
"1321783",,,"SLM Student Loan Trust 2004-2"
"1519177",,,"SOLLENSYS CORP."
"1455982",,,"SSI INTERNATIONAL LTD"
"1043156","STRZ","STRZ","STAR BUFFET INC"
"911503",,,"DIVERSIFIED MULTI-ADVISOR FUTURES FUND L.P."
"813623","SWZ","SWZ","SWISS HELVETIA FUND, INC."
"761034",,,"EC Development, Inc."
"1371487",,,"EQCO2, INC."
"1578987","BANX","BANX","StoneCastle Financial Corp."
"1490381",,,"Strategic Mining Corp"
"1420078",,,"T5 Corp."
"1458725",,,"Eco Energy Pumps, Inc."
"1419051",,,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC."
"1348788",,,"TRESORO MINING CORP."
"1284940",,,"FIRST TRUST ENERGY INCOME & GROWTH FUND"
"1513789","FIF","FIF","FIRST TRUST ENERGY INFRASTRUCTURE FUND"
"1556336",,,"FIRST TRUST MLP & ENERGY INCOME FUND"
"1589420",,,"FIRST TRUST NEW OPPORTUNITIES MLP & ENERGY FUND"
"823072",,,"Tirex CORP"
"1368765",,,"Umami Sustainable Seafood Inc."
"1403930",,,"GISSER AUTOMOTIVE CONCEPTS INC"
"703901","VPRO","VPRO","VIROPRO INC"
"924095",,,"WATERSIDE CAPITAL CORP"
"1157004",,,"GeoBio Energy, Inc."
"1227862",,,"WESTERN ASSET EMERGING MARKETS DEBT FUND INC."
"902978",,,"WESTERN ASSET EMERGING MARKETS INCOME FUND INC."
"1472341",,,"WESTERN ASSET GLOBAL CORPORATE DEFINED OPPORTUNITY FUND INC."
"1228509",,,"WESTERN ASSET GLOBAL HIGH INCOME FUND INC."
"911638",,,"WESTERN ASSET GLOBAL PARTNERS INCOME FUND INC."
"1058239",,,"WESTERN ASSET HIGH INCOME FUND II INC."
"910068",,,"WESTERN ASSET HIGH INCOME OPPORTUNITY FUND INC."
"1283721",,,"WESTERN ASSET INFLATION MANAGEMENT FUND INC."
"882300",,,"WESTERN ASSET INTERMEDIATE MUNI FUND INC."
"895523",,,"WESTERN ASSET MANAGED HIGH INCOME FUND INC."
"886043",,,"WESTERN ASSET MANAGED MUNICIPALS FUND INC."
"830487",,,"WESTERN ASSET MUNICIPAL HIGH INCOME FUND INC."
"894351",,,"WESTERN ASSET MUNICIPAL PARTNERS FUND INC."
"1299393",,,"WESTERN ASSET VARIABLE RATE STRATEGIC FUND INC."
"914035",,,"WESTERN ASSET WORLDWIDE INCOME FUND INC."
"1497186",,,"Western Asset High Yield Defined Opportunity Fund Inc."
"1462586","IGI","IGI","Western Asset Investment Grade Defined Opportunity Trust Inc"
"1555085",,,"Western Asset Middle Market Debt Fund Inc."
"1478102",,,"Western Asset Mortgage Defined Opportunity Fund Inc."
"1454021","MTT","MTT","Western Asset Municipal Defined Opportunity Trust Inc."
"1229195",,,"HORNE INTERNATIONAL, INC."
"1205181",,,"IMAGING3 INC"
"1451520",,,"Idle Media, Inc."
"888137",,,"JPMORGAN CHINA REGION FUND, INC."
"1230058",,,"KAANAPALI LAND LLC"
"804154","LTHU","LTHU","LITHIUM TECHNOLOGY CORP"
"1583122",,,"List Solutions, Inc."
"1276469",,,"MACQUARIE/FIRST TRUST GLOBAL INFRASTR/UTIL DIV & INC FUND"
"1144216",,,"MCKENZIE BAY INTERNATIONAL LTD"
"1082027",,,"NORTHSTAR ELECTRONICS INC"
"1490711",,,"Oraco Resources, Inc."
"1497126",,,"PDK ENERGY INC."
"1244183",,,"PIMCO INCOME STRATEGY FUND"
"1296250",,,"PIMCO Income Strategy Fund II"
"1402945",,,"Progressive Care Inc."
"1176320",,,"SEQUOIA RESIDENTIAL FUNDING INC"
"1393772",,,"UNITED MINES INC"
"18886",,,"WOLVERINE HOLDING CORP."
"1443836",,,"World Omni LT"
"1048501",,,"XFormity Technologies, Inc."
"1397970",,,"AFFINITY GOLD CORP."
"1563004",,,"INNOVATION ECONOMY Corp"
"1015979",,,"Bio Nitrogen Holdings Corp"
"1339469","CHMA","CHMA","CHIASMA, INC"
"1647980",,,"CSAIL 2015-C3 Commercial Mortgage Trust"
"1625042","ECACU","ECACU,ECAC,ECACR","E-Compass Acquisition Corp."
"1560327",,,"Rapid7, Inc."
"745651","ABAT","ABAT","ADVANCED BATTERY TECHNOLOGIES, INC."
"3952","ADG","ADG","ALLIED DEFENSE GROUP INC"
"1414040",,,"ALPS ETF Trust"
"1637287",,,"Ally Auto Receivables Trust 2015-SN1"
"1630372",,,"AmeriCredit Automobile Receivables Trust 2015-1"
"1136586",,,"BMW FS SECURITIES LLC"
"1504234",,,"Blackstone / GSO Long-Short Credit Income Fund"
"1629433",,,"BMW Vehicle Lease Trust 2015-1"
"1635581","CAFD","CAFD","8point3 Energy Partners LP"
"913662",,,"ABERDEEN EMERGING MARKETS SMALLER Co OPPORTUNITIES FUND, INC"
"106311",,,"CATALYST RESOURCE GROUP, INC."
"1621697",,,"AMBER GROUP INC"
"1362481",,,"ALPINE GLOBAL DYNAMIC DIVIDEND FUND"
"1390195",,,"ALPINE GLOBAL PREMIER PROPERTIES FUND"
"1379400",,,"ALPINE TOTAL DYNAMIC DIVIDEND FUND"
"1631650","AIMT","AIMT","Aimmune Therapeutics, Inc."
"1411057",,,"CHINA INFRASTRUCTURE CONSTRUCTION Corp"
"1647353",,,"Ally Auto Receivables Trust 2015-1"
"1649716",,,"AmeriCredit Automobile Receivables Trust 2015-3"
"1621832","AQMS","AQMS","Aqua Metals, Inc."
"912729",,,"ASIA TIGERS FUND INC"
"1632028",,,"CNH Equipment Trust 2015-A"
"1636050","AXON","AXON","Axovant Sciences Ltd."
"1605931",,,"CODE NAVY"
"1634976",,,"COMM 2015-CCRE22 Mortgage Trust"
"1632814",,,"COMM 2015-DC1 Mortgage Trust"
"1628112",,,"COMM 2015-LC19 Mortgage Trust"
"1275669",,,"COMSTOCK OIL & GAS HOLDINGS INC"
"1275676",,,"COMSTOCK OIL & GAS LOUISIANA LLC"
"1605944",,,"ChiquitaFyffes Ltd"
"1634117",,,"Barnes & Noble Education, Inc."
"1061353",,,"CREDIT SUISSE HIGH YIELD BOND FUND"
"1634172",,,"CSAIL 2015-C1 Commercial Mortgage Trust"
"1638448",,,"AmeriCredit Automobile Receivables Trust 2015-2"
"1633933",,,"California Republic Auto Receivables Trust 2015-1"
"1630924",,,"Capital Auto Receivables Asset Trust 2015-1"
"30125",,,"Cutwater Select Income Fund"
"1503123",,,"DBX ETF Trust"
"1629716",,,"Citigroup Commercial Mortgage Trust 2015-GC27"
"1590559",,,"CLORACKS CORP"
"1649934",,,"CNH Equipment Trust 2015-C"
"1473863",,,"Comstock Oil & Gas GP, LLC"
"1473861",,,"Comstock Oil & Gas Investments, LLC"
"1473862",,,"Comstock Oil & Gas, LP"
"1646736",,,"COMM 2015-CCRE24 Mortgage Trust"
"1645384",,,"COMM 2015-PC1 Mortgage Trust"
"1649616",,,"Capital Auto Receivables Asset Trust 2015-3"
"1648945",,,"CarMax Auto Owner Trust 2015-3"
"1639947","CCP","CCP","Care Capital Properties, Inc."
"788206",,,"EMPIRE ENERGY CORP"
"1635484",,,"Cincinnati Bancorp"
"1643661",,,"Citigroup Commercial Mortgage Trust 2015-GC31"
"1269879",,,"Dewmar International BMC, Inc."
"1411215",,,"Dibz International Inc"
"1492448",,,"Discovery Gold Corp"
"1436612","DJSP","DJSP","DJSP Enterprises, Inc."
"1027662","EMITF","EMITF","ELBIT IMAGING LTD"
"1412130",,,"Dot VN, Inc."
"1623032",,,"EKLIPS CORP"
"1632790","ENR","ENR","ENERGIZER HOLDINGS, INC."
"1577781",,,"FHR Houston Chemical Finance Corp."
"860489",,,"CENTRAL EUROPE, RUSSIA & TURKEY FUND, INC."
"1641197","EACQU","EACQU,EACQ,EACQW","Easterly Acquisition Corp."
"1637969",,,"Entergy New Orleans Storm Recovery Funding I, L.L.C."
"1640770",,,"CNH Equipment Trust 2015-B"
"1640052",,,"COMM 2015-CCRE23 Mortgage Trust"
"1643293",,,"COMM 2015-LC21 Mortgage Trust"
"1605484",,,"Fiat Chrysler Automobiles N.V."
"1336277",,,"FUEGO ENTERPRISES, INC."
"1639353",,,"CSAIL 2015-C2 Commercial Mortgage Trust"
"1644697",,,"GS Mortgage Securities Trust 2015-GC32"
"947716",,,"GLOBAL PREFERRED HOLDINGS INC"
"1602584",,,"Calamos Dynamic Convertible & Income Fund"
"1643102",,,"California Republic Auto Receivables Trust 2015-2"
"1641832",,,"Capital Auto Receivables Asset Trust 2015-2"
"1643953","GPACU","GPACU","Global Partner Acquisition Corp."
"1640878",,,"CarMax Auto Owner Trust 2015-2"
"1636498",,,"Ford Credit Auto Owner Trust 2015-A"
"1636708",,,"Citigroup Commercial Mortgage Trust 2015-GC29"
"880406",,,"HERZFELD CARIBBEAN BASIN FUND INC"
"1633041",,,"GE Equipment Transportation LLC, Series 2015-1"
"1642453","HCAC","HCAC","Hennessy Capital Acquisition Corp II"
"1649450",,,"Honda Auto Receivables 2015-3 Owner Trust"
"1637655","HZN","HZN","Horizon Global Corp"
"1636736",,,"GM Financial Automobile Leasing Trust 2015-1"
"1631055",,,"GMF Leasing LLC"
"1630477",,,"GS Mortgage Securities Trust 2015-GC28"
"887590",,,"DEUTSCHE GLOBAL HIGH INCOME FUND, INC."
"1375387",,,"DEUTSCHE HIGH INCOME OPPORTUNITIES FUND, INC."
"830160",,,"DEUTSCHE HIGH INCOME TRUST"
"842905",,,"DEUTSCHE MULTI-MARKET INCOME TRUST"
"839533",,,"DEUTSCHE MUNICIPAL INCOME TRUST"
"919708",,,"DEUTSCHE STRATEGIC INCOME TRUST"
"846596",,,"DEUTSCHE STRATEGIC MUNICIPAL INCOME TRUST"
"1636760",,,"Illumitry Corp."
"1497120",,,"Global Vision Holdings, Inc."
"1641398","WYIGU","WYIGU","JM Global Holding Co"
"1644943",,,"JPMBB Commercial Mortgage Securities Trust 2015-C30"
"1607057",,,"GuardianLink"
"1617242",,,"Kearny Financial Corp."
"1462120","LOB","LOB","Live Oak Bancshares, Inc."
"1633978","LITE","LITE","Lumentum Holdings Inc."
"1629958",,,"Harley-Davidson Motorcycle Trust 2015-1"
"791718",,,"EUROPEAN EQUITY FUND, INC / MD"
"1629978",,,"Hyundai Auto Receivables Trust 2015-A"
"1452920",,,"Ecolivegreen Corp"
"1433144",,,"Joseph T. Ryerson & Son, Inc."
"1622231",,,"Emerald Data Inc"
"1646798",,,"Mercedes-Benz Auto Receivables Trust 2015-1"
"1637913","MCRN","MCRN","Milacron Holdings Corp."
"1053368",,,"Mindpix Corp"
"1631406",,,"Morgan Stanley Bank of America Merrill Lynch Trust 2015-C21"
"1642727",,,"Morgan Stanley Bank of America Merrill Lynch Trust 2015-C23"
"1646924",,,"Morgan Stanley Bank of America Merrill Lynch Trust 2015-C24"
"1640775",,,"Morgan Stanley Capital I Trust 2015-MS1"
"911212",,,"LEADING EDGE EARTH PRODUCTS INC"
"1326110","NK","NK","NantKwest, Inc."
"1647254",,,"Nissan Auto Receivables 2015-B Owner Trust"
"721765","LRT","LRT","LL&E ROYALTY TRUST"
"1630690",,,"JPMBB Commercial Mortgage Securities Trust 2015-C27"
"868578",,,"FLAHERTY & CRUMRINE PREFERRED INCOME FUND INC"
"1245648",,,"FLAHERTY & CRUMRINE TOTAL RETURN FUND INC"
"1635139",,,"John Deere Owner Trust 2015"
"1639300","OLLI","OLLI","Ollie&#39;s Bargain Outlet Holdings, Inc."
"1431837",,,"Locan, Inc."
"1088166","PGH","PGH","PENGROWTH ENERGY Corp"
"1624860",,,"Kvintess F&DI Holdings Corp."
"1559991",,,"Flaherty & Crumrine Dynamic Preferred & Income Fund Inc"
"882071",,,"Flaherty & Crumrine PREFERRED INCOME OPPORTUNITY FUND INC"
"1174164",,,"Flaherty & Crumrine PREFERRED SECURITIES INCOME FUND INC"
"1640201",,,"Ford Credit Auto Lease Trust 2015-A"
"1642435",,,"Ford Credit Auto Owner Trust 2015-B"
"1514242",,,"Performance Sports Group Ltd."
"1633142","PGND","PGND","Press Ganey Holdings, Inc."
"1644285",,,"GM Financial Automobile Leasing Trust 2015-2"
"1639694",,,"GS Mortgage Securities Trust 2015-GC30"
"1614826",,,"SAFE LANE SYSTEMS, INC."
"1627425",,,"SCE Trust IV"
"1321784",,,"SLM Student Loan Trust 2004-5"
